0.737742227273,-0.726972886364,0.0779090909091,205.0352,205.0352,205.0352,1.21604647274
-0.735340022727,-0.736111522727,0.0779090909091,220.8361,220.8361,220.8361,1.21604679357
-0.737742227273,0.726973295455,0.0779090909091,219.66,219.66,219.66,1.2160462839
0.735340113636,0.736111704545,0.0779090909091,205.7108,205.7108,205.7108,1.21604615191
-1.29825,-0.848575,0.087,225.45,225.45,225.45,0.1517766
-1.331,0.93535,0.087,224.4518,224.4518,224.4518,0.1517766
1.29825,0.848575,0.087,205.4091,205.4091,205.4091,0.1517766
1.29825,-0.9305625,0.087,194.4206,194.4206,194.4206,0.3035532
-1.29825,-1.01255,0.087,359.6896,359.6896,359.6896,0.1517766
-1.331,0.93535,0.087,354.39,354.39,354.39,0.1517766
1.29825,1.01255,0.087,199.9734,199.9734,199.9734,0.1517766
0.540625916667,-0.505169145833,0.0126666666667,293.1605,293.1605,293.1605,0.0527416621656
-0.505169145833,-0.540625604167,0.0126666666667,292.363,292.363,292.363,0.0527416226048
-0.540625604167,0.505169333333,0.0126666666667,290.7984,290.7984,290.7984,0.0527416621656
0.505169333333,0.540625916667,0.0126666666667,289.6788,289.6788,289.6788,0.0527417017264
0.6295175,-0.42063,0.0805,171.176,171.176,171.176,0.13421818293
-0.147705666667,-0.742566,0.0805,172.161,172.161,172.161,0.134218223026
-0.72271725,-0.2993595,0.0805,169.919,169.919,169.919,0.0894787850428
-0.629517166667,0.420630166667,0.0805,170.903,170.903,170.903,0.134218210437
0.147705666667,0.7425665,0.0805,172.841,172.841,172.841,0.134218246346
0.72271775,0.2993595,0.0805,169.918,169.918,169.918,0.0894788358703
0.526850625,-0.526850375,0.0565,206.0467,206.0467,206.0467,0.0798168674898
-0.526850375,-0.526850375,0.0565,213.8683,213.8683,213.8683,0.079816843689
-0.526850375,0.526850625,0.0565,213.1656,213.1656,213.1656,0.0798168674898
0.526850625,0.526850625,0.0565,205.8041,205.8041,205.8041,0.0798168912906
0.46367475,-0.328138833333,0.151,149.563,149.563,149.563,0.379613471185
-0.1686195,-0.4089926875,0.151,148.813,148.813,148.813,0.35032659478
-0.361358625,-0.14967975,0.151,151.163,151.163,151.163,0.25307553205
-0.40724975,0.376157833333,0.151,150.054,150.054,150.054,0.379613471185
0.125720166667,0.553953,0.151,146.96,146.96,146.96,0.379613699995
0.361358875,0.14967975,0.151,150.356,150.356,150.356,0.253075819565
0.5865,-1.245,0.82,285.9047,285.9047,285.9047,0.01754
-0.5865,-1.245,0.82,288.3485,288.3485,288.3485,0.01754
-0.5865,1.245,0.82,285.4764,285.4764,285.4764,0.01754
0.5865,1.245,0.82,279.81399,279.81399,279.81399,0.01754
-1.045,-0.612525,0.82,292.6764,292.6764,292.6764,0.024499
-1.045,0.612475,0.82,290.9973,290.9973,290.9973,0.024501
1.045,-0.612525,0.82,287.4304,287.4304,287.4304,0.024499
1.045,0.612475,0.82,282.80978,282.80978,282.80978,0.024501
1.19,-1.225,0.3,292.6585,292.6585,292.6585,0.0068
1.19,-1.225,0.64,292.2657,292.2657,292.2657,0.0068
-1.19,-1.225,0.3,291.6362,291.6362,291.6362,0.0068
-1.19,-1.225,0.64,291.1014,291.1014,291.1014,0.0068
0.83515,-1.225,0.1495,292.9403,292.9403,292.9403,0.0268983
0.0407,-1.225,0.28275,295.7524,295.7524,295.7524,0.00723198
0.0407,-1.225,0.6795,292.676,292.676,292.676,0.00619884
0.1338,-1.225,0.7699,290.1099,290.1099,290.1099,0.01430352
1.08005,-1.225,0.7699,287.2762,287.2762,287.2762,0.01203398
0.601775,-1.225,0.22535,291.8666,291.8666,291.8666,0.07436758
0.6232,-1.225,0.3075,293.0869,293.0869,293.0869,0.105792
1.09995,-1.225,0.38,294.3129,294.3129,294.3129,0.008005
0.6727,-1.225,0.36245,294.342,294.342,294.342,0.01034656
0.19595,-1.225,0.38,296.3672,296.3672,296.3672,0.012955
1.09995,-1.225,0.4275,296.3464,296.3464,296.3464,0.0072045
0.6727,-1.225,0.44085,297.7787,297.7787,297.7787,0.01270752
0.19595,-1.225,0.4275,298.05,298.05,298.05,0.0116595
0.6232,-1.225,0.475,298.5941,298.5941,298.5941,0.05568
1.09995,-1.225,0.5225,297.5054,297.5054,297.5054,0.0072045
0.6944,-1.225,0.50705,298.2289,298.2289,298.2289,0.0091791
0.21765,-1.225,0.5225,298.7306,298.7306,298.7306,0.0136125
1.09995,-1.225,0.57145,297.1003,297.1003,297.1003,0.00846929
0.21765,-1.225,0.57145,298.7866,298.7866,298.7866,0.01600225
0.6232,-1.225,0.61895,298.4762,298.4762,298.4762,0.04688256
0.6232,-1.225,0.6675,295.5123,295.5123,295.5123,0.061248
0.6232,-1.225,0.7174,292.8074,292.8074,292.8074,0.04988928
0.6727,-1.225,0.38745,295.2233,295.2233,295.2233,0.02437344
0.6727,-1.225,0.41835,296.5946,296.5946,296.5946,0.01854048
0.6944,-1.225,0.52955,298.029,298.029,298.029,0.0201159
0.6944,-1.225,0.57145,298.3477,298.3477,298.3477,0.0344379
1.27125,-1.225,0.195,290.089,290.089,290.089,0.018525
1.27125,-1.225,0.3075,290.9661,290.9661,290.9661,0.0135375
1.27125,-1.225,0.41,293.9238,293.9238,293.9238,0.015675
1.27125,-1.225,0.5525,294.6838,294.6838,294.6838,0.0249375
1.27125,-1.225,0.725,287.9652,287.9652,287.9652,0.024225
1.442,-1.225,0.195,289.1524,289.1524,289.1524,0.02587
1.442,-1.225,0.3075,289.8317,289.8317,289.8317,0.018905
1.442,-1.225,0.41,288.3017,288.3017,288.3017,0.02189
-0.83515,-1.225,0.1495,292.2826,292.2826,292.2826,0.0268983
-0.0407,-1.225,0.28275,296.0999,296.0999,296.0999,0.00723198
-0.0407,-1.225,0.6795,291.9019,291.9019,291.9019,0.00619884
-0.1338,-1.225,0.7699,288.6634,288.6634,288.6634,0.01430352
-1.08005,-1.225,0.7699,286.662,286.662,286.662,0.01203398
-0.601775,-1.225,0.22535,291.8601,291.8601,291.8601,0.07436758
-0.6232,-1.225,0.3075,292.7566,292.7566,292.7566,0.105792
-0.6232,-1.225,0.38,293.7419,293.7419,293.7419,0.05568
-0.6232,-1.225,0.4275,294.535,294.535,294.535,0.050112
-0.6232,-1.225,0.475,295.4624,295.4624,295.4624,0.05568
-0.6232,-1.225,0.5225,296.1085,296.1085,296.1085,0.050112
-0.6232,-1.225,0.57145,294.852,294.852,294.852,0.05890944
-0.6232,-1.225,0.61895,293.4261,293.4261,293.4261,0.04688256
-0.6232,-1.225,0.6675,292.3694,292.3694,292.3694,0.061248
-0.6232,-1.225,0.7174,291.0054,291.0054,291.0054,0.04988928
-1.27125,-1.225,0.195,290.3986,290.3986,290.3986,0.018525
-1.27125,-1.225,0.3075,290.6426,290.6426,290.6426,0.0135375
-1.27125,-1.225,0.41,291.3721,291.3721,291.3721,0.015675
-1.27125,-1.225,0.5525,292.88,292.88,292.88,0.0249375
-1.27125,-1.225,0.725,286.6968,286.6968,286.6968,0.024225
-1.442,-1.225,0.195,289.3382,289.3382,289.3382,0.02587
-1.442,-1.225,0.3075,288.9124,288.9124,288.9124,0.018905
-1.442,-1.225,0.41,286.1978,286.1978,286.1978,0.02189
-1.19,1.225,0.3,285.2987,285.2987,285.2987,0.0068
-1.19,1.225,0.64,282.89399,282.89399,282.89399,0.0068
1.19,1.225,0.3,285.3992,285.3992,285.3992,0.0068
1.19,1.225,0.64,281.39675,281.39675,281.39675,0.0068
-0.83515,1.225,0.1495,287.3923,287.3923,287.3923,0.0268983
-0.0407,1.225,0.28275,290.1242,290.1242,290.1242,0.00723198
-0.0407,1.225,0.6795,283.6158,283.6158,283.6158,0.00619884
-0.23955,1.225,0.7699,281.70461,281.70461,281.70461,0.02703582
-1.08005,1.225,0.7699,280.55744,280.55744,280.55744,0.01203398
-0.601775,1.225,0.22535,286.107,286.107,286.107,0.07436758
-0.6232,1.225,0.29,286.696,286.696,286.696,0.066816
-0.6232,1.225,0.355,286.5236,286.5236,286.5236,0.077952
-0.6232,1.225,0.42,286.6953,286.6953,286.6953,0.066816
-0.6232,1.225,0.476,286.0303,286.0303,286.0303,0.0579072
-0.6232,1.225,0.546,285.383,285.383,285.383,0.0979968
-0.6232,1.225,0.63,284.4689,284.4689,284.4689,0.089088
-0.6232,1.225,0.7049,283.5791,283.5791,283.5791,0.07772928
-1.27125,1.225,0.195,284.6513,284.6513,284.6513,0.018525
-1.27125,1.225,0.29,284.509,284.509,284.509,0.00855
-1.27125,1.225,0.3925,283.8456,283.8456,283.8456,0.0206625
-1.27125,1.225,0.5275,283.9194,283.9194,283.9194,0.0178125
-1.27125,1.225,0.7,281.02249,281.02249,281.02249,0.03135
-1.442,1.225,0.195,283.7963,283.7963,283.7963,0.02587
-1.442,1.225,0.29,283.6449,283.6449,283.6449,0.01194
-1.442,1.225,0.3925,280.84493,280.84493,280.84493,0.028855
0.83515,1.225,0.1495,287.5536,287.5536,287.5536,0.0268983
0.0407,1.225,0.28275,289.8909,289.8909,289.8909,0.00723198
0.0407,1.225,0.6795,283.04861,283.04861,283.04861,0.00619884
0.23955,1.225,0.7699,281.33983,281.33983,281.33983,0.02703582
1.08005,1.225,0.7699,278.15916,278.15916,278.15916,0.01203398
0.601775,1.225,0.22535,286.3669,286.3669,286.3669,0.07436758
0.6232,1.225,0.29,287.2975,287.2975,287.2975,0.066816
0.6232,1.225,0.355,287.3181,287.3181,287.3181,0.077952
0.6232,1.225,0.42,287.0367,287.0367,287.0367,0.066816
0.6232,1.225,0.476,286.7867,286.7867,286.7867,0.0579072
0.6232,1.225,0.546,284.7278,284.7278,284.7278,0.0979968
0.6232,1.225,0.63,283.8302,283.8302,283.8302,0.089088
0.6232,1.225,0.7049,283.05947,283.05947,283.05947,0.07772928
1.27125,1.225,0.195,284.578,284.578,284.578,0.018525
1.27125,1.225,0.29,284.4633,284.4633,284.4633,0.00855
1.27125,1.225,0.3925,284.2885,284.2885,284.2885,0.0206625
1.27125,1.225,0.5275,282.98265,282.98265,282.98265,0.0178125
1.27125,1.225,0.7,277.64326,277.64326,277.64326,0.03135
1.442,1.225,0.195,283.239,283.239,283.239,0.02587
1.442,1.225,0.29,282.90198,282.90198,282.90198,0.01194
1.442,1.225,0.3925,281.59034,281.59034,281.59034,0.028855
0.357699125,-1.225,0.40199375,245.122,245.122,245.122,0.178979322
1.37075,-1.225,0.276,192.8418,192.8418,192.8418,0.129087
-0.374342575,-1.225,0.35053,243.516,243.516,243.516,0.178979322
-1.37075,-1.225,0.276,275.85872,275.85872,275.85872,0.129087
0.0,-1.245,0.9925,205.5506,205.5506,205.5506,0.101105
-1.1225,-0.6125125,0.81,343.8988,343.8988,343.8988,0.189871125
-1.2,-0.6125,0.4485,272.10976,272.10976,272.10976,0.885675
-1.1225,0.6124875,0.81,343.709,343.709,343.709,0.189878875
-1.2,0.6125,0.4485,274.24811,274.24811,274.24811,0.885675
-0.34457425,1.225,0.375144444444,241.9898,241.9898,241.9898,0.1662470005
-1.37075,1.225,0.276,274.070518,274.070518,274.070518,0.129087
0.396800075,1.225,0.349555,245.0117,245.0117,245.0117,0.166247022
1.321,1.225,0.45675,188.7674,188.7674,188.7674,0.1782495
0.0,1.245,0.9925,202.1242,202.1242,202.1242,0.101105
1.1225,0.6124875,0.81,229.2758,229.2758,229.2758,0.189878875
1.2,0.6125,0.4485,162.552,162.552,162.552,0.885675
1.1225,-0.6125125,0.81,229.9679,229.9679,229.9679,0.189871125
1.2,-0.6125,0.4485,163.546,163.546,163.546,0.885675
-0.0300425,-0.3235825,0.09175,173.3526,173.3526,173.3526,0.00991041001331
-0.0540075,-0.4037075,0.09175,171.876,171.876,171.876,0.00991041001331
-0.149785,-0.41894,0.09175,173.6926,173.6926,173.6926,0.0207129470604
-0.2207775,-0.35351,0.09175,180.2661,180.2661,180.2661,0.0100892545298
-0.1951725,-0.27231,0.09175,180.4129,180.4129,180.4129,0.0100892545298
-0.100215,-0.257615,0.09175,175.2955,175.2955,175.2955,0.0204157487618
-0.1126075,-0.29794625,0.0325,150.915,150.915,150.915,0.0145905875375
-0.1373925,-0.37860875,0.0325,150.762,150.762,150.762,0.0146962301625
1.4745675,-1.211205,0.740632,271.43328,271.43328,271.43328,0.0213848366352
-1.4743425,-1.2115,0.57971,270.35491,270.35491,270.35491,0.021382700389
-1.474565,1.211205,0.740632,321.0629,321.0629,321.0629,0.0213859510504
0.1515378,-1.312544,0.388064,296.6626,296.6626,296.6626,0.0654370498655
-0.1515378,-1.312544,0.390397333333,293.8824,293.8824,293.8824,0.0654370498655
-0.1515378,1.312544,0.388064,291.0499,291.0499,291.0499,0.0654370498655
0.1515378,1.312544,0.390397333333,293.4772,293.4772,293.4772,0.0654370498655
0.4027181,-1.58434783333,-0.0110385,235.8767,235.8767,235.8767,0.327078125014
-0.395245433333,-1.5655925,-0.00626296666667,279.92969,279.92969,279.92969,0.327078124735
-0.4027181,1.58434783333,-0.0110385,278.8182,278.8182,278.8182,0.327078125014
0.395245433333,1.5655925,-0.00626296666667,234.411,234.411,234.411,0.327078124735
0.4437605,-1.75833,0.0754005,294.4701,294.4701,294.4701,0.0210832125267
0.593083333333,-1.61155333333,-0.0371466666667,231.2604,231.2604,231.2604,0.0604157240414
0.31746625,-1.7453425,-0.05841375,309.009,309.009,309.009,0.017992105457
0.45747325,-1.78308625,-0.086472375,270.96418,270.96418,270.96418,0.0727678712899
0.4712575,-1.823555,-0.10130125,257.6187,257.6187,257.6187,0.0400003007559
-0.471427125,-1.7537125,0.062494,295.5063,295.5063,295.5063,0.0210832125297
-0.596641416667,-1.62199916667,-0.00533816666667,246.4366,246.4366,246.4366,0.0604157240404
-0.31746625,-1.7453425,-0.05841375,183.6865,183.6865,183.6865,0.017992105457
-0.45747325,-1.78308625,-0.086472375,301.9562,301.9562,301.9562,0.0727678712899
-0.4712575,-1.823555,-0.10130125,275.92996,275.92996,275.92996,0.0400003007559
0.0721635,-0.975295458333,-0.0280375,177.2782,177.2782,177.2782,0.0631259402848
-0.083228125,-1.00073583333,-0.0428208333333,178.9182,178.9182,178.9182,0.0631259299496
0.399096861111,-1.16760838889,-0.0050265,227.2792,227.2792,227.2792,0.185791990214
0.05084,-1.346575,0.14125,327.568,327.568,327.568,0.197244699618
-0.412758722222,-1.17946694444,-0.00554766666667,239.9655,239.9655,239.9655,0.195713819318
0.242052083333,-1.32231916667,-0.194484166667,152.449,152.449,152.449,0.052975798855
0.0081421,-1.390016,-0.15311775,180.6601,180.6601,180.6601,0.121111047331
-0.30256875,-1.31001916667,-0.194484166667,153.563,153.563,153.563,0.052975798855
0.180482375,-1.6434225,0.170032125,210.4676,210.4676,210.4676,0.0147199764223
0.2127075625,-1.578043125,0.0754378125,213.0869,213.0869,213.0869,0.0462197638941
-0.046070625,-1.679655,0.108995625,203.1565,203.1565,203.1565,0.0435879631352
-0.1715755,-1.65632875,0.149282125,290.5886,290.5886,290.5886,0.0146730071703
-0.214958625,-1.55466375,0.05133325,260.5638,260.5638,260.5638,0.0462050282728
0.0484829166667,-1.58713166667,0.202997083333,314.4197,314.4197,314.4197,0.0936725652748
-0.015156375,-1.58129,0.0009878125,171.539,171.539,171.539,0.064112791434
0.057185625,-1.70199,0.183253375,306.3197,306.3197,306.3197,0.00247505359223
-0.090429375,-1.70199,0.183253375,300.1572,300.1572,300.1572,0.00247505359223
0.2829525,-1.1428225,-0.166064,282.40883,282.40883,282.40883,0.0168369113191
0.22008825,-1.00410475,-0.077362875,279.375,279.375,279.375,0.01321886443
0.190108625,-1.16169125,-0.16606275,283.5026,283.5026,283.5026,0.016836369539
0.1477465,-1.018799125,-0.077363,278.95669,278.95669,278.95669,0.0132184054838
0.3308353125,-1.0952274375,-0.1438884375,162.918,162.918,162.918,0.0267846771131
0.0852985,-1.126185375,-0.1328005,161.518,161.518,161.518,0.0267894005746
-0.303154625,-1.17659375,-0.18823775,282.9851,282.9851,282.9851,0.0168366326567
-0.2402915,-1.03787725,-0.09953825,279.94244,279.94244,279.94244,0.0132188809152
-0.205184125,-1.19650125,-0.188238,283.9258,283.9258,283.9258,0.016836008517
-0.16282225,-1.053615,-0.09953725,279.3431,279.3431,279.3431,0.0132185925271
-0.3315043125,-1.0761595,-0.132799875,163.754,163.754,163.754,0.0267843871053
-0.085299125,-1.126189375,-0.13280025,161.429,161.429,161.429,0.0267889156195
-0.0721635,0.975295458333,-0.0280375,178.1734,178.1734,178.1734,0.0631259402848
0.083228125,1.00073583333,-0.0428208333333,176.4616,176.4616,176.4616,0.0631259299496
-0.399096972222,1.16760838889,-0.0050265,238.6565,238.6565,238.6565,0.18579176793
-0.05084,1.346575,0.14125,326.0956,326.0956,326.0956,0.197244699618
0.412758722222,1.17946694444,-0.00554766666667,228.2289,228.2289,228.2289,0.195713819318
-0.242052083333,1.32231916667,-0.194484166667,152.712,152.712,152.712,0.052975798855
-0.0081421,1.390016,-0.15311775,179.7271,179.7271,179.7271,0.121111047331
0.30256875,1.31001916667,-0.194484166667,151.555,151.555,151.555,0.052975798855
-0.180482375,1.6434225,0.170032125,289.6571,289.6571,289.6571,0.0147199764223
-0.2127075625,1.578043125,0.0754378125,259.3744,259.3744,259.3744,0.0462197638941
0.046070625,1.679655,0.108995625,202.1748,202.1748,202.1748,0.0435879631352
0.171602375,1.6560525,0.149282125,210.4453,210.4453,210.4453,0.0147199764223
0.214963625,1.5546125,0.05133325,211.6754,211.6754,211.6754,0.0462197638941
-0.04847375,1.58703666667,0.202997083333,312.7086,312.7086,312.7086,0.0936649604688
0.015156375,1.58129,0.0009878125,170.259,170.259,170.259,0.064112791434
-0.057185625,1.70199,0.183253375,307.7976,307.7976,307.7976,0.00247505359223
0.090429375,1.70199,0.183253375,303.4692,303.4692,303.4692,0.00247505359223
-0.2829525,1.1428975,-0.166064,279.95942,279.95942,279.95942,0.0168296159932
-0.22008825,1.00417975,-0.077362875,280.71211,280.71211,280.71211,0.0132115703609
-0.190108625,1.16173625,-0.16606275,279.59633,279.59633,279.59633,0.0168415604947
-0.1477465,1.018844125,-0.077363,280.55464,280.55464,280.55464,0.0132235971328
-0.3308353125,1.0953024375,-0.1438884375,161.657,161.657,161.657,0.0268013935617
-0.0852985,1.126245375,-0.1328005,160.635,160.635,160.635,0.0267811452813
0.303154625,1.17666875,-0.18823775,279.55351,279.55351,279.55351,0.016829337827
0.2402915,1.03795225,-0.09953825,280.21823,280.21823,280.21823,0.0132115880346
0.205184125,1.19654625,-0.188238,279.2995,279.2995,279.2995,0.0168411997891
0.16282225,1.05366,-0.09953725,280.20348,280.20348,280.20348,0.0132237850921
0.3315043125,1.0762195,-0.132799875,160.913,160.913,160.913,0.0268011048456
0.085299125,1.126249375,-0.13280025,160.692,160.692,160.692,0.0267806615991
-0.4437605,1.75833,0.0754005,294.5359,294.5359,294.5359,0.0210832125267
-0.593083333333,1.61155333333,-0.0371466666667,248.5322,248.5322,248.5322,0.0604157240415
-0.31746625,1.7453425,-0.05841375,234.642,234.642,234.642,0.017992105457
-0.45747325,1.78308625,-0.086472375,302.482,302.482,302.482,0.0727678712899
-0.4712575,1.823555,-0.10130125,276.12666,276.12666,276.12666,0.0400003007559
0.471427125,1.7537125,0.062494,292.9864,292.9864,292.9864,0.0210832125297
0.596641416667,1.62199916667,-0.00533816666667,225.6547,225.6547,225.6547,0.0604157240404
0.31746625,1.7453425,-0.05841375,235.423,235.423,235.423,0.017992105457
0.45747325,1.78308625,-0.086472375,272.919296,272.919296,272.919296,0.0727678712899
0.4712575,1.823555,-0.10130125,259.7834,259.7834,259.7834,0.0400003007559
1.045,-0.007525,1.21375,267.35025,267.35025,267.35025,0.011474125
1.045,0.007475,1.21375,266.4403,266.4403,266.4403,0.011550875
1.045,-0.007525,2.075,270.55043,270.55043,270.55043,0.01338025
1.045,0.007475,2.075,270.17857,270.17857,270.17857,0.01346975
1.045,-0.007525,3.0,271.37888,271.37888,271.37888,0.01338025
1.045,0.007475,3.0,271.06185,271.06185,271.06185,0.01346975
1.045,-0.007525,4.85,256.5795,256.5795,256.5795,0.01338025
1.045,0.007475,4.85,256.3467,256.3467,256.3467,0.01346975
1.045,-0.007525,5.775,252.7354,252.7354,252.7354,0.01338025
1.045,0.007475,5.775,252.4175,252.4175,252.4175,0.01346975
-1.045,-0.007525,1.21375,281.0551,281.0551,281.0551,0.011474125
-1.045,0.007475,1.21375,280.73291,280.73291,280.73291,0.011550875
-1.045,-0.007525,2.075,277.5468,277.5468,277.5468,0.01338025
-1.045,0.007475,2.075,277.43106,277.43106,277.43106,0.01346975
-1.045,-0.007525,3.0,275.72797,275.72797,275.72797,0.01338025
-1.045,0.007475,3.0,275.57791,275.57791,275.57791,0.01346975
-1.045,-0.007525,4.85,274.63408,274.63408,274.63408,0.01338025
-1.045,0.007475,4.85,274.89133,274.89133,274.89133,0.01346975
-1.045,-0.007525,5.775,267.19921,267.19921,267.19921,0.01338025
-1.045,0.007475,5.775,267.32647,267.32647,267.32647,0.01346975
1.045,-0.622525,1.6125,271.61327,271.61327,271.61327,0.0373485
1.045,0.622475,1.6125,270.92955,270.92955,270.92955,0.0373515
1.045,-0.622525,2.5375,274.22719,274.22719,274.22719,0.0373485
1.045,0.622475,2.5375,273.648016,273.648016,273.648016,0.0373515
1.045,-0.622525,5.3125,259.0464,259.0464,259.0464,0.0373485
1.045,0.622475,5.3125,258.4815,258.4815,258.4815,0.0373515
1.045,-0.622525,6.2375,256.1906,256.1906,256.1906,0.0373485
1.045,0.622475,6.2375,255.603,255.603,255.603,0.0373515
-1.045,-0.622525,1.6125,280.32604,280.32604,280.32604,0.0373485
-1.045,0.622475,1.6125,279.76375,279.76375,279.76375,0.0373515
-1.045,-0.622525,2.5375,279.21513,279.21513,279.21513,0.0373485
-1.045,0.622475,2.5375,278.97828,278.97828,278.97828,0.0373515
-1.045,-0.622525,5.3125,274.26488,274.26488,274.26488,0.0373485
-1.045,0.622475,5.3125,273.845115,273.845115,273.845115,0.0373515
-1.045,-0.622525,6.2375,270.6998,270.6998,270.6998,0.0373485
-1.045,0.622475,6.2375,270.17666,270.17666,270.17666,0.0373515
0.0,-1.245,1.39125,278.97519,278.97519,278.97519,0.012375
0.0,-1.245,2.075,276.9144,276.9144,276.9144,0.02685
0.0,-1.245,3.0,275.6971,275.6971,275.6971,0.02685
0.0,-1.245,3.925,279.65392,279.65392,279.65392,0.02685
0.0,-1.245,4.85,267.99143,267.99143,267.99143,0.02685
0.0,-1.245,5.775,269.08969,269.08969,269.08969,0.02685
1.045,-1.235,1.20375,267.07591,267.07591,267.07591,0.01575
1.035,-1.245,1.20375,267.20507,267.20507,267.20507,0.01575
1.045,-1.235,2.075,272.173158,272.173158,272.173158,0.0179
1.035,-1.245,2.075,272.318123,272.318123,272.318123,0.0179
1.045,-1.235,3.0,271.20807,271.20807,271.20807,0.0179
1.035,-1.245,3.0,270.83634,270.83634,270.83634,0.0179
1.035,-1.245,3.925,281.77876,281.77876,281.77876,0.0179
1.045,-1.235,4.85,263.32466,263.32466,263.32466,0.0179
1.035,-1.245,4.85,266.70089,266.70089,266.70089,0.0179
1.045,-1.235,5.775,261.8808,261.8808,261.8808,0.0179
1.035,-1.245,5.775,268.17922,268.17922,268.17922,0.0179
-1.045,-1.235,1.20375,285.1811,285.1811,285.1811,0.01575
-1.035,-1.245,1.20375,283.7893,283.7893,283.7893,0.01575
-1.045,-1.235,2.075,277.81332,277.81332,277.81332,0.0179
-1.035,-1.245,2.075,274.25613,274.25613,274.25613,0.0179
-1.045,-1.235,3.0,274.031031,274.031031,274.031031,0.0179
-1.035,-1.245,3.0,271.73693,271.73693,271.73693,0.0179
-1.035,-1.245,3.925,282.72809,282.72809,282.72809,0.0179
-1.045,-1.235,4.85,276.63439,276.63439,276.63439,0.0179
-1.035,-1.245,4.85,268.98995,268.98995,268.98995,0.0179
-1.045,-1.235,5.775,274.19651,274.19651,274.19651,0.0179
-1.035,-1.245,5.775,270.00234,270.00234,270.00234,0.0179
